G( F LPS && Phagocyte > 0 && (Phagocyte U AntiInflam) && F ActPhag && F Damage && F Proinflam)
LPS Phagocyte ActPhag AntiInflam Damage Proinflam
5.696309174244249E-5 49.0 118.0 0.18002238996006772 91.11342141830637 137.82528518288353
5.696309174244249E-5 49.0 118.0 0.18002238996006772 91.11342141830637 137.82528518288353
4.8057026274694745E-5 54.0 112.0 0.164178219155882 86.66972608080076 126.0726729498302
4.8057026274694745E-5 54.0 112.0 0.164178219155882 86.66972608080076 126.0726729498302
4.054340633069852E-5 53.0 111.0 0.16939749964171472 75.9965364533967 120.73067835975608
4.054340633069852E-5 53.0 111.0 0.16939749964171472 75.9965364533967 120.73067835975608
3.4204525837706494E-5 53.0 110.0 0.16537582008560814 67.10042887228532 119.81262508255405
3.4204525837706494E-5 53.0 110.0 0.16537582008560814 67.10042887228532 119.81262508255405
2.885671663203299E-5 55.0 108.0 0.16238647880728077 75.27133841025532 113.38870950610995
2.885671663203299E-5 55.0 108.0 0.16238647880728077 75.27133841025532 113.38870950610995
2.4345026700047614E-5 50.0 111.0 0.1709379268869837 83.50721644202687 115.47655014578783
2.4345026700047614E-5 50.0 111.0 0.1709379268869837 83.50721644202687 115.47655014578783
2.0538730465548602E-5 51.0 110.0 0.16610621395017203 78.292154729855 110.60606741686237
2.0538730465548602E-5 51.0 110.0 0.16610621395017203 78.292154729855 110.60606741686237
1.732754103472114E-5 50.0 110.0 0.16501450155739011 68.49887958437813 106.98507044269752
1.732754103472114E-5 50.0 110.0 0.16501450155739011 68.49887958437813 106.98507044269752
1.4618414649024634E-5 52.0 108.0 0.15782584085387016 58.02071546510745 98.83692757677532
1.4618414649024634E-5 52.0 108.0 0.15782584085387016 58.02071546510745 98.83692757677532
1.2332854755478687E-5 50.0 109.0 0.1670642050612102 69.65039898620134 96.32944924693385
1.2332854755478687E-5 50.0 109.0 0.1670642050612102 69.65039898620134 96.32944924693385
1.0404637580169098E-5 49.0 109.0 0.16259394003120548 55.106972824861245 96.79617158593483
1.0404637580169098E-5 49.0 109.0 0.16259394003120548 55.106972824861245 96.79617158593483
8.77789330378498E-6 49.0 109.0 0.1615401693450121 58.953556443535774 100.48804689131047
8.77789330378498E-6 49.0 109.0 0.1615401693450121 58.953556443535774 100.48804689131047
7.405487241524758E-6 50.0 108.0 0.1589772815855409 45.63954591387275 94.32241085769682
7.405487241524758E-6 50.0 108.0 0.1589772815855409 45.63954591387275 94.32241085769682
6.247654122286892E-6 52.0 105.0 0.15515285222178102 51.59924773256304 91.9604421709664
6.247654122286892E-6 52.0 105.0 0.15515285222178102 51.59924773256304 91.9604421709664
5.270845895575579E-6 49.0 105.0 0.1577266355275963 40.2964246164878 95.49503401271117
5.270845895575579E-6 49.0 105.0 0.1577266355275963 40.2964246164878 95.49503401271117
4.446759681494127E-6 44.0 110.0 0.16691746762339701 49.69758913345847 98.6124223754542
4.446759681494127E-6 44.0 110.0 0.16691746762339701 49.69758913345847 98.6124223754542
3.751517698811852E-6 42.0 110.0 0.16746453077377307 56.11513349189777 103.650923875663
3.751517698811852E-6 42.0 110.0 0.16746453077377307 56.11513349189777 103.650923875663
3.1649754096380113E-6 37.0 112.0 0.17029919263675874 67.67753544752729 103.71909637605788
3.1649754096380113E-6 37.0 112.0 0.17029919263675874 67.67753544752729 103.71909637605788
2.6701378342919654E-6 45.0 104.0 0.1526963728358859 55.99655845719554 96.11694295902416
2.6701378342919654E-6 45.0 104.0 0.1526963728358859 55.99655845719554 96.11694295902416
2.252667124176062E-6 43.0 106.0 0.16067133191554028 59.57309971531002 99.88279547493543
2.252667124176062E-6 43.0 106.0 0.16067133191554028 59.57309971531002 99.88279547493543
1.900467124645347E-6 38.0 111.0 0.166084886721165 64.72206886044489 92.85769026218914
1.900467124645347E-6 38.0 111.0 0.166084886721165 64.72206886044489 92.85769026218914
1.6033328906413287E-6 43.0 103.0 0.1500254034911935 57.36488717409431 84.92341648461205
1.6033328906413287E-6 43.0 103.0 0.1500254034911935 57.36488717409431 84.92341648461205
1.352654999855334E-6 42.0 103.0 0.1550079321719813 57.70832191148034 92.27364748334564
1.352654999855334E-6 42.0 103.0 0.1550079321719813 57.70832191148034 92.27364748334564
1.1411700959379486E-6 37.0 107.0 0.1633502043516629 57.69994482837621 96.47248272988539
1.1411700959379486E-6 37.0 107.0 0.1633502043516629 57.69994482837621 96.47248272988539
9.627504337782473E-7 35.0 108.0 0.15998199928109572 52.61962516644313 96.26176379062356
9.627504337782473E-7 35.0 108.0 0.15998199928109572 52.61962516644313 96.26176379062356
8.12226328957887E-7 37.0 104.0 0.15680402761343515 52.788865794401985 92.64361433479777
8.12226328957887E-7 37.0 104.0 0.15680402761343515 52.788865794401985 92.64361433479777
6.852363668779798E-7 34.0 107.0 0.16144069930835434 63.64916702826013 87.13590866865555
6.852363668779798E-7 34.0 107.0 0.16144069930835434 63.64916702826013 87.13590866865555
5.781010313893427E-7 33.0 107.0 0.1598789716429073 62.61883395280096 79.6054702202705
5.781010313893427E-7 33.0 107.0 0.1598789716429073 62.61883395280096 79.6054702202705
4.877160913336836E-7 34.0 106.0 0.15602565966897863 53.41578517199522 73.07907796345096
4.877160913336836E-7 34.0 106.0 0.15602565966897863 53.41578517199522 73.07907796345096
4.114626558858437E-7 33.0 107.0 0.15910343295784624 59.12736922183115 68.6511206885812
4.114626558858437E-7 33.0 107.0 0.15910343295784624 59.12736922183115 68.6511206885812
3.471312925634003E-7 34.0 105.0 0.15241013548712234 50.885683959561966 61.1948333875507
3.471312925634003E-7 34.0 105.0 0.15241013548712234 50.885683959561966 61.1948333875507
2.928580092336988E-7 37.0 102.0 0.14666796682441818 43.13656819187542 59.06862814852534
2.928580092336988E-7 37.0 102.0 0.14666796682441818 43.13656819187542 59.06862814852534
2.470702452060289E-7 37.0 101.0 0.14552638968701379 40.946212271662844 57.7581216732461
2.470702452060289E-7 37.0 101.0 0.14552638968701379 40.946212271662844 57.7581216732461
2.0844130650855657E-7 38.0 99.0 0.14509764957533283 39.61146113060246 57.91353961627855
2.0844130650855657E-7 38.0 99.0 0.14509764957533283 39.61146113060246 57.91353961627855
1.758519251185555E-7 33.0 104.0 0.1555282308824661 38.18704708037116 60.33720097237125
1.758519251185555E-7 33.0 104.0 0.1555282308824661 38.18704708037116 60.33720097237125
1.4835782833011928E-7 39.0 98.0 0.14083882917499874 26.77539936236866 51.40335843439691
1.4835782833011928E-7 39.0 98.0 0.14083882917499874 26.77539936236866 51.40335843439691
1.251623785863629E-7 39.0 97.0 0.14132893154912465 19.48320275701241 54.403683641226586
1.251623785863629E-7 39.0 97.0 0.14132893154912465 19.48320275701241 54.403683641226586
1.0559349101914126E-7 32.0 103.0 0.1525345314572637 31.38670151683602 48.55164114257796
1.0559349101914126E-7 32.0 103.0 0.1525345314572637 31.38670151683602 48.55164114257796
8.908415988528057E-8 35.0 100.0 0.14574114141712252 27.842085859687273 45.8665123156464
8.908415988528057E-8 35.0 100.0 0.14574114141712252 27.842085859687273 45.8665123156464
7.515602965553651E-8 38.0 97.0 0.1401751707547998 31.449788225672204 42.31680272468856
7.515602965553651E-8 38.0 97.0 0.1401751707547998 31.449788225672204 42.31680272468856
6.340553473095274E-8 36.0 99.0 0.14575177043471244 33.67943040443489 41.75663072657616
6.340553473095274E-8 36.0 99.0 0.14575177043471244 33.67943040443489 41.75663072657616
5.349220618683838E-8 38.0 97.0 0.13977129340606062 37.25723469793376 37.380122600837254
5.349220618683838E-8 38.0 97.0 0.13977129340606062 37.25723469793376 37.380122600837254
4.512880673393811E-8 32.0 103.0 0.15009195657791355 32.296035814098644 36.32893489827656
4.512880673393811E-8 32.0 103.0 0.15009195657791355 32.296035814098644 36.32893489827656
3.807300805870076E-8 31.0 104.0 0.15415512294030262 22.97580456836969 39.04783036545684
3.807300805870076E-8 31.0 104.0 0.15415512294030262 22.97580456836969 39.04783036545684
3.2120369394738854E-8 30.0 105.0 0.15372873889911368 19.679569823640566 38.72085140173019
3.2120369394738854E-8 30.0 105.0 0.15372873889911368 19.679569823640566 38.72085140173019
2.709841388061009E-8 38.0 97.0 0.1368851932831308 21.062759767553164 36.665141824867824
2.709841388061009E-8 38.0 97.0 0.1368851932831308 21.062759767553164 36.665141824867824
2.2861631067204595E-8 35.0 100.0 0.147310209966941 25.018191188352592 40.69815093913916
2.2861631067204595E-8 35.0 100.0 0.147310209966941 25.018191188352592 40.69815093913916
1.9287260773109374E-8 37.0 98.0 0.1407048000103909 29.822664091340535 39.6226705723878
1.9287260773109374E-8 37.0 98.0 0.1407048000103909 29.822664091340535 39.6226705723878
1.6271736125755058E-8 37.0 97.0 0.14144037571034887 35.7315229725703 40.39744352732336
1.6271736125755058E-8 37.0 97.0 0.14144037571034887 35.7315229725703 40.39744352732336
1.3727682725965589E-8 41.0 93.0 0.1333491459839001 28.40009122000133 41.27267876077165
1.3727682725965589E-8 41.0 93.0 0.1333491459839001 28.40009122000133 41.27267876077165
1.1581386987126281E-8 58.0 98.0 0.1412522521330875 31.126767393713912 43.853566635236504
1.1581386987126281E-8 58.0 98.0 0.1412522521330875 31.126767393713912 43.853566635236504
9.770660294463082E-9 79.0 98.0 0.1415908911319959 30.47045735136268 44.94170064827223
9.770660294463082E-9 79.0 98.0 0.1415908911319959 30.47045735136268 44.94170064827223
8.243037098744341E-9 80.0 97.0 0.13889556902303218 24.962263523323593 46.644332706646296
8.243037098744341E-9 80.0 97.0 0.13889556902303218 24.962263523323593 46.644332706646296
6.9542547344299395E-9 71.0 106.0 0.15638743051447832 32.085603647304765 49.390412956356535
6.9542547344299395E-9 71.0 106.0 0.15638743051447832 32.085603647304765 49.390412956356535
5.866970915211231E-9 76.0 100.0 0.14492131362304073 41.527365167290995 46.64605443658507
5.866970915211231E-9 76.0 100.0 0.14492131362304073 41.527365167290995 46.64605443658507
4.949681746559806E-9 81.0 94.0 0.13531261010034015 43.44944323734474 48.958123678419454
4.949681746559806E-9 81.0 94.0 0.13531261010034015 43.44944323734474 48.958123678419454
4.175808904848673E-9 79.0 96.0 0.1403543450609879 41.29769434970748 48.255505377135876
4.175808904848673E-9 79.0 96.0 0.1403543450609879 41.29769434970748 48.255505377135876
3.5229295341933794E-9 77.0 97.0 0.14002667351750844 37.33185181894119 44.788677332569044
3.5229295341933794E-9 77.0 97.0 0.14002667351750844 37.33185181894119 44.788677332569044
2.972126547381332E-9 78.0 96.0 0.13908839474018947 34.13359608913928 40.88202414517817
2.972126547381332E-9 78.0 96.0 0.13908839474018947 34.13359608913928 40.88202414517817
2.5074405059513696E-9 77.0 97.0 0.14291183417436787 30.2287076216947 43.39918804481244
2.5074405059513696E-9 77.0 97.0 0.14291183417436787 30.2287076216947 43.39918804481244
2.1154071977269017E-9 78.0 96.0 0.1381239012998415 33.13802111354177 42.00438822326606
2.1154071977269017E-9 78.0 96.0 0.1381239012998415 33.13802111354177 42.00438822326606
1.7846675131766722E-9 96.0 99.0 0.1470440713318986 37.600006445089925 42.72613674486747
1.7846675131766722E-9 96.0 99.0 0.1470440713318986 37.600006445089925 42.72613674486747
1.5056383168265178E-9 93.0 102.0 0.15256757167437482 40.51411126871693 46.38787020984676
1.5056383168265178E-9 93.0 102.0 0.15256757167437482 40.51411126871693 46.38787020984676
1.2702347772673144E-9 94.0 100.0 0.14642026768653058 36.93684237949484 44.72469019208389
1.2702347772673144E-9 94.0 100.0 0.14642026768653058 36.93684237949484 44.72469019208389
1.0716361103111418E-9 90.0 104.0 0.15397552597126102 25.94908651809155 45.82120191457414
1.0716361103111418E-9 90.0 104.0 0.15397552597126102 25.94908651809155 45.82120191457414
9.040879477362186E-10 94.0 98.0 0.14375077020559407 40.139857401091334 46.842762212274515
9.040879477362186E-10 94.0 98.0 0.14375077020559407 40.139857401091334 46.842762212274515
7.627356052835528E-10 96.0 96.0 0.13897137574587967 30.94618756981836 45.46757775737083
7.627356052835528E-10 96.0 96.0 0.13897137574587967 30.94618756981836 45.46757775737083
6.434834188686809E-10 90.0 102.0 0.15257900674015457 27.941265272769982 43.48696982725888
6.434834188686809E-10 90.0 102.0 0.15257900674015457 27.941265272769982 43.48696982725888
5.428760732953982E-10 92.0 100.0 0.14628383603160422 20.543982218708653 42.52922903071819
5.428760732953982E-10 92.0 100.0 0.14628383603160422 20.543982218708653 42.52922903071819
4.5799848498780673E-10 91.0 101.0 0.14927198090553118 21.030982042833344 41.485209103195274
4.5799848498780673E-10 91.0 101.0 0.14927198090553118 21.030982042833344 41.485209103195274
3.863913378569351E-10 90.0 101.0 0.1492997242285268 16.227402765336272 37.23131186338638
3.863913378569351E-10 90.0 101.0 0.1492997242285268 16.227402765336272 37.23131186338638
3.2597982496567985E-10 91.0 99.0 0.14354677974467211 21.61666865860189 33.608647501939
3.2597982496567985E-10 91.0 99.0 0.14354677974467211 21.61666865860189 33.608647501939
2.7501353129194566E-10 95.0 94.0 0.13302637834275113 18.814788906642512 29.184731532429954
2.7501353129194566E-10 95.0 94.0 0.13302637834275113 18.814788906642512 29.184731532429954
2.320157157015133E-10 92.0 96.0 0.13988459498224398 19.809066583076977 34.808952346588875
2.320157157015133E-10 92.0 96.0 0.13988459498224398 19.809066583076977 34.808952346588875
1.9574052258301103E-10 88.0 98.0 0.14354779586021843 21.07745535742129 39.786609904519494
1.9574052258301103E-10 88.0 98.0 0.14354779586021843 21.07745535742129 39.786609904519494
1.6513688335820206E-10 89.0 97.0 0.14124948282878616 33.16095113316541 44.79941636048512
1.6513688335820206E-10 89.0 97.0 0.14124948282878616 33.16095113316541 44.79941636048512
1.3931806191891378E-10 94.0 92.0 0.12825910553215694 26.401891898404884 42.05150252715285
1.3931806191891378E-10 94.0 92.0 0.12825910553215694 26.401891898404884 42.05150252715285
1.175359615740158E-10 86.0 100.0 0.1477810648818094 25.44541025069111 48.82446921832298
1.175359615740158E-10 86.0 100.0 0.1477810648818094 25.44541025069111 48.82446921832298
9.915944905384126E-11 82.0 103.0 0.1553974418408501 27.884261551926475 55.295653842660705
9.915944905384126E-11 82.0 103.0 0.1553974418408501 27.884261551926475 55.295653842660705
8.365606751317225E-11 83.0 101.0 0.1502658956001493 47.17675654932381 64.59660462645255
8.365606751317225E-11 83.0 101.0 0.1502658956001493 47.17675654932381 64.59660462645255
7.057660866962187E-11 83.0 101.0 0.14986508644934524 32.41781830546462 64.5925197487775
7.057660866962187E-11 83.0 101.0 0.14986508644934524 32.41781830546462 64.5925197487775
5.954209705734414E-11 81.0 103.0 0.1528472868100395 37.61581617816816 69.44677173218287
5.954209705734414E-11 81.0 103.0 0.1528472868100395 37.61581617816816 69.44677173218287
5.023280926662253E-11 79.0 105.0 0.15710627673158184 34.379447794193496 78.00103526156295
5.023280926662253E-11 79.0 105.0 0.15710627673158184 34.379447794193496 78.00103526156295
4.237901000340467E-11 80.0 104.0 0.15340714987450357 35.4328905666362 80.83909338060084
4.237901000340467E-11 80.0 104.0 0.15340714987450357 35.4328905666362 80.83909338060084
3.575313654739237E-11 79.0 105.0 0.15525226692362384 33.875317163944665 83.0437235781366
3.575313654739237E-11 79.0 105.0 0.15525226692362384 33.875317163944665 83.0437235781366
3.0163205154480514E-11 79.0 105.0 0.15496007679200013 29.12269584385782 87.69002120853331
3.0163205154480514E-11 79.0 105.0 0.15496007679200013 29.12269584385782 87.69002120853331
2.5447248354988148E-11 75.0 108.0 0.16276391950932748 36.94400078653395 89.43989231277835
2.5447248354988148E-11 75.0 108.0 0.16276391950932748 36.94400078653395 89.43989231277835
2.1468621969182256E-11 77.0 105.0 0.15676592296638764 47.84376800735592 86.86043298376232
2.1468621969182256E-11 77.0 105.0 0.15676592296638764 47.84376800735592 86.86043298376232
1.8112045861544807E-11 77.0 105.0 0.15730139208827396 40.58305652724202 86.83818503304443
1.8112045861544807E-11 77.0 105.0 0.15730139208827396 40.58305652724202 86.83818503304443
1.5280263715183894E-11 80.0 102.0 0.1478257304902613 48.93845150809664 77.93255426867901
1.5280263715183894E-11 80.0 102.0 0.1478257304902613 48.93845150809664 77.93255426867901
1.2891225043842206E-11 75.0 107.0 0.1590906496242357 58.86042309078167 79.14944089129939
1.2891225043842206E-11 75.0 107.0 0.1590906496242357 58.86042309078167 79.14944089129939
1.0875707790687674E-11 73.0 107.0 0.1599440184217806 61.815606471924966 79.79324410271957
1.0875707790687674E-11 73.0 107.0 0.1599440184217806 61.815606471924966 79.79324410271957
9.175312629029158E-12 74.0 105.0 0.1551919506320324 52.974206707591264 73.9184383168702
9.175312629029158E-12 74.0 105.0 0.1551919506320324 52.974206707591264 73.9184383168702
7.740770850105664E-12 73.0 106.0 0.15524852264445116 47.32361996176907 70.93957496413891
7.740770850105664E-12 73.0 106.0 0.15524852264445116 47.32361996176907 70.93957496413891
6.530516809233405E-12 77.0 102.0 0.1446623607013424 48.255845858193204 59.96832649665655
6.530516809233405E-12 77.0 102.0 0.1446623607013424 48.255845858193204 59.96832649665655
5.509483567143388E-12 71.0 107.0 0.1615459539736144 44.2802342954308 65.60477664200795
5.509483567143388E-12 71.0 107.0 0.1615459539736144 44.2802342954308 65.60477664200795
4.6480868303876346E-12 68.0 107.0 0.1610577043833353 43.72529823523474 66.29174944883128
4.6480868303876346E-12 68.0 107.0 0.1610577043833353 43.72529823523474 66.29174944883128
3.9213677506302145E-12 70.0 105.0 0.15250350778479702 46.77721495785853 60.76920946661591
3.9213677506302145E-12 70.0 105.0 0.15250350778479702 46.77721495785853 60.76920946661591
3.308269745554642E-12 73.0 101.0 0.1461608290352643 42.40941883737248 64.5069675334468
3.308269745554642E-12 73.0 101.0 0.1461608290352643 42.40941883737248 64.5069675334468
2.791028387376669E-12 72.0 102.0 0.14912981898592034 32.241687243890084 59.13563911887366
2.791028387376669E-12 72.0 102.0 0.14912981898592034 32.241687243890084 59.13563911887366
2.3546566810671223E-12 72.0 101.0 0.14904863288893588 37.407584044377614 64.49226550745644
2.3546566810671223E-12 72.0 101.0 0.14904863288893588 37.407584044377614 64.49226550745644
1.9865108182956154E-12 75.0 97.0 0.14194848556330678 39.30917749679814 67.70265899088355
1.9865108182956154E-12 75.0 97.0 0.14194848556330678 39.30917749679814 67.70265899088355
1.6759238248767402E-12 70.0 101.0 0.15176791028241512 35.10541272233254 73.3618261586769
1.6759238248767402E-12 70.0 101.0 0.15176791028241512 35.10541272233254 73.3618261586769
1.413896486704904E-12 65.0 103.0 0.15626475952358465 38.85568010255755 73.29220158458355
1.413896486704904E-12 65.0 103.0 0.15626475952358465 38.85568010255755 73.29220158458355
1.1928365988015642E-12 64.0 103.0 0.15382211400538695 49.589911515433315 76.16515038860001
1.1928365988015642E-12 64.0 103.0 0.15382211400538695 49.589911515433315 76.16515038860001
1.0063389822521474E-12 61.0 106.0 0.16148940777138593 48.00722973966837 89.31154152729468
1.0063389822521474E-12 61.0 106.0 0.16148940777138593 48.00722973966837 89.31154152729468
8.489998950549966E-13 58.0 109.0 0.16577746103558683 50.00641593680406 94.3068408326586
8.489998950549966E-13 58.0 109.0 0.16577746103558683 50.00641593680406 94.3068408326586
7.162604594629367E-13 56.0 111.0 0.16617528357857766 69.91489419723484 97.83636386246145
7.162604594629367E-13 56.0 111.0 0.16617528357857766 69.91489419723484 97.83636386246145
6.042745691468269E-13 75.0 108.0 0.162259835249997 57.99486808213251 101.25947121159136
6.042745691468269E-13 75.0 108.0 0.162259835249997 57.99486808213251 101.25947121159136
5.097974488098591E-13 76.0 107.0 0.15945135669929628 73.06906046885231 95.98387675506879
5.097974488098591E-13 76.0 107.0 0.15945135669929628 73.06906046885231 95.98387675506879
4.3009163728332717E-13 69.0 113.0 0.17084169868409818 73.52038716290446 107.34584304488496
4.3009163728332717E-13 69.0 113.0 0.17084169868409818 73.52038716290446 107.34584304488496
3.6284766997735365E-13 87.0 111.0 0.1659703834900058 66.61280594906655 108.27418184664111
3.6284766997735365E-13 87.0 111.0 0.1659703834900058 66.61280594906655 108.27418184664111
3.06117162471736E-13 86.0 112.0 0.1689886401191244 70.00339838459517 117.03990532107282
3.06117162471736E-13 86.0 112.0 0.1689886401191244 70.00339838459517 117.03990532107282
2.582563563536034E-13 88.0 109.0 0.1612035287130412 68.45340636442216 122.47029074716909
2.582563563536034E-13 88.0 109.0 0.1612035287130412 68.45340636442216 122.47029074716909
2.1787849155042988E-13 82.0 114.0 0.17266113689996332 86.7683279075628 140.2173813275157
2.1787849155042988E-13 82.0 114.0 0.17266113689996332 86.7683279075628 140.2173813275157
1.8381362515350365E-13 93.0 117.0 0.17783220323605406 77.23002633528783 149.29822475789055
1.8381362515350365E-13 93.0 117.0 0.17783220323605406 77.23002633528783 149.29822475789055
1.55074732488005E-13 92.0 117.0 0.17915730977103553 105.51312614246487 152.34746048423858
1.55074732488005E-13 92.0 117.0 0.17915730977103553 105.51312614246487 152.34746048423858
1.3082910821297113E-13 91.0 118.0 0.18065740306861955 110.33112211350154 159.93300457400264
1.3082910821297113E-13 91.0 118.0 0.18065740306861955 110.33112211350154 159.93300457400264
1.1037423880208786E-13 91.0 118.0 0.18077253733436235 112.2900664142984 155.02853224831577
1.1037423880208786E-13 91.0 118.0 0.18077253733436235 112.2900664142984 155.02853224831577
9.311744731385902E-14 85.0 124.0 0.18897992050486564 111.24363649130702 164.1886712419708
9.311744731385902E-14 85.0 124.0 0.18897992050486564 111.24363649130702 164.1886712419708
7.855872066123227E-14 79.0 129.0 0.2002113909867552 125.14798140549853 174.99703226260584
7.855872066123227E-14 79.0 129.0 0.2002113909867552 125.14798140549853 174.99703226260584
6.627622180328983E-14 76.0 130.0 0.20239809257573368 90.78060663109873 180.63284812673575
6.627622180328983E-14 76.0 130.0 0.20239809257573368 90.78060663109873 180.63284812673575
5.591406707678893E-14 83.0 123.0 0.18684682208473324 92.36695241365791 170.46531784419054
5.591406707678893E-14 83.0 123.0 0.18684682208473324 92.36695241365791 170.46531784419054
4.717201451746779E-14 75.0 131.0 0.2030450305830657 89.43444164100222 170.89063112778345
4.717201451746779E-14 75.0 131.0 0.2030450305830657 89.43444164100222 170.89063112778345
3.979676439169032E-14 82.0 124.0 0.1867328351889088 106.21795097167512 158.14387130013776
3.979676439169032E-14 82.0 124.0 0.1867328351889088 106.21795097167512 158.14387130013776
3.3574619872578684E-14 102.0 124.0 0.18694877532625268 102.31698123869344 146.07050687788777
3.3574619872578684E-14 102.0 124.0 0.18694877532625268 102.31698123869344 146.07050687788777
2.8325295204740715E-14 101.0 125.0 0.1886740147888894 83.82405048966339 139.23096607787716
2.8325295204740715E-14 101.0 125.0 0.1886740147888894 83.82405048966339 139.23096607787716
2.3896691950069857E-14 97.0 128.0 0.19412347215532513 77.49048241781388 134.67380274670512
2.3896691950069857E-14 97.0 128.0 0.19412347215532513 77.49048241781388 134.67380274670512
2.0160491957060186E-14 100.0 125.0 0.1861869245065434 72.49790980441797 128.55024425276176
2.0160491957060186E-14 100.0 125.0 0.1861869245065434 72.49790980441797 128.55024425276176
1.7008439360557843E-14 100.0 125.0 0.18573063797896863 84.5272953764249 123.60427210753981
1.7008439360557843E-14 100.0 125.0 0.18573063797896863 84.5272953764249 123.60427210753981
1.4349203883413254E-14 104.0 119.0 0.17234192672995213 84.62047842368204 110.2608731722093
1.4349203883413254E-14 104.0 119.0 0.17234192672995213 84.62047842368204 110.2608731722093
1.2105734554649309E-14 101.0 122.0 0.18332360899192152 61.524520598011385 117.17561950377583
1.2105734554649309E-14 101.0 122.0 0.18332360899192152 61.524520598011385 117.17561950377583
1.0213027168498985E-14 98.0 124.0 0.18741752821540042 72.22659755400765 120.37589167897758
1.0213027168498985E-14 98.0 124.0 0.18741752821540042 72.22659755400765 120.37589167897758
8.616240796758588E-15 97.0 124.0 0.18899795421410592 61.53514645015013 115.7713517750238
8.616240796758588E-15 97.0 124.0 0.18899795421410592 61.53514645015013 115.7713517750238
7.269108780666944E-15 101.0 120.0 0.17997110704671276 63.292341580024775 115.82501866326183
7.269108780666944E-15 101.0 120.0 0.17997110704671276 63.292341580024775 115.82501866326183
6.13259816102724E-15 97.0 124.0 0.18737438926631722 64.3362407789797 114.75635058343269
6.13259816102724E-15 97.0 124.0 0.18737438926631722 64.3362407789797 114.75635058343269
5.173778703746911E-15 96.0 124.0 0.18575992008020203 54.620652914155194 110.06239928609179
5.173778703746911E-15 96.0 124.0 0.18575992008020203 54.620652914155194 110.06239928609179
4.364868750973582E-15 91.0 128.0 0.19309202179774615 54.10106950890953 111.27972989191437
4.364868750973582E-15 91.0 128.0 0.19309202179774615 54.10106950890953 111.27972989191437
3.68243025149631E-15 94.0 124.0 0.18279898179979115 58.18393700446701 106.10080238690523
3.68243025149631E-15 94.0 124.0 0.18279898179979115 58.18393700446701 106.10080238690523
3.106689646535359E-15 102.0 115.0 0.1681350246745101 84.11939984209101 106.05089215706948
3.106689646535359E-15 102.0 115.0 0.1681350246745101 84.11939984209101 106.05089215706948
2.6209649336788917E-15 115.0 117.0 0.17078411072592753 81.30757576668478 99.80891786037598
2.6209649336788917E-15 115.0 117.0 0.17078411072592753 81.30757576668478 99.80891786037598
2.2111823082280415E-15 112.0 120.0 0.17716301394679201 73.34696604538593 99.37991961663366
2.2111823082280415E-15 112.0 120.0 0.17716301394679201 73.34696604538593 99.37991961663366
1.865468376701216E-15 110.0 120.0 0.17900662005692514 74.47881171749465 99.2841331791708
1.865468376701216E-15 110.0 120.0 0.17900662005692514 74.47881171749465 99.2841331791708
1.5738061269407141E-15 107.0 123.0 0.1808747815321706 60.65611943336346 95.72297701472293
1.5738061269407141E-15 107.0 123.0 0.1808747815321706 60.65611943336346 95.72297701472293
1.3277446866057933E-15 106.0 124.0 0.18185105432527274 71.29672791885363 103.79921730046645
1.3277446866057933E-15 106.0 124.0 0.18185105432527274 71.29672791885363 103.79921730046645
1.1201544603443505E-15 124.0 124.0 0.18249685513784897 56.42865543827611 104.47349731768672
1.1201544603443505E-15 124.0 124.0 0.18249685513784897 56.42865543827611 104.47349731768672
9.450205507784314E-16 124.0 123.0 0.18313027937952783 65.1712086786578 100.05150706355533
9.450205507784314E-16 124.0 123.0 0.18313027937952783 65.1712086786578 100.05150706355533
7.972684777053337E-16 127.0 120.0 0.17584481986649922 65.53164982039607 105.29735748468087
7.972684777053337E-16 127.0 120.0 0.17584481986649922 65.53164982039607 105.29735748468087
6.726171457530561E-16 124.0 123.0 0.18052141775480615 65.02747353830706 102.11365717037187
6.726171457530561E-16 124.0 123.0 0.18052141775480615 65.02747353830706 102.11365717037187
5.674548002488484E-16 122.0 125.0 0.18329008364109514 68.27889408760852 112.78223260034476
5.674548002488484E-16 122.0 125.0 0.18329008364109514 68.27889408760852 112.78223260034476
4.787343771395513E-16 124.0 123.0 0.18235080168103282 67.55042038493963 111.91505841752604
4.787343771395513E-16 124.0 123.0 0.18235080168103282 67.55042038493963 111.91505841752604
4.03885214742532E-16 132.0 115.0 0.16657030530754066 71.22040431534542 111.53916738190462
4.03885214742532E-16 132.0 115.0 0.16657030530754066 71.22040431534542 111.53916738190462
3.407385691879709E-16 126.0 121.0 0.179559178981928 72.31371137315098 115.69045602310328
3.407385691879709E-16 126.0 121.0 0.179559178981928 72.31371137315098 115.69045602310328
2.874647753725699E-16 113.0 134.0 0.20115744019642584 67.5788133389674 129.60695403364014
2.874647753725699E-16 113.0 134.0 0.20115744019642584 67.5788133389674 129.60695403364014
2.4252023267261455E-16 117.0 130.0 0.19145378979605815 92.29832007151369 131.09478610955767
2.4252023267261455E-16 117.0 130.0 0.19145378979605815 92.29832007151369 131.09478610955767
2.0460267933471908E-16 112.0 135.0 0.2037960656625859 105.08210429565074 143.29372488681008
2.0460267933471908E-16 112.0 135.0 0.2037960656625859 105.08210429565074 143.29372488681008
1.7261345962609364E-16 110.0 136.0 0.20586368930351268 104.46043468096079 153.17019787412346
